Date,Open,High,Low,Close,Change(Pips),Change(%)
07/05/2021 7:30,1.18547,1.18725,1.18537,1.1868,13.3,0.11
07/05/2021 7:15,1.18581,1.18581,1.18521,1.18545,-3.6,-0.03
07/05/2021 7:00,1.18633,1.18637,1.18554,1.18579,-5.4,-0.05
07/05/2021 6:45,1.18655,1.18665,1.18609,1.18632,-2.3,-0.02
07/05/2021 6:30,1.18565,1.18658,1.18563,1.18654,8.9,0.08
07/05/2021 6:15,1.18562,1.1857,1.1853,1.18563,0.1,0
07/05/2021 6:00,1.18529,1.18593,1.18516,1.1856,3.1,0.03
07/05/2021 5:45,1.18562,1.18577,1.18529,1.18532,-3,-0.03
07/05/2021 5:30,1.18589,1.18595,1.18558,1.1856,-2.9,-0.02
07/05/2021 5:15,1.18562,1.1859,1.18557,1.18587,2.5,0.02
07/05/2021 5:00,1.18565,1.18569,1.18551,1.18562,-0.3,0
07/05/2021 4:45,1.18547,1.18578,1.18547,1.18572,2.5,0.02
07/05/2021 4:30,1.18533,1.18546,1.18532,1.1854,0.7,0.01
07/05/2021 4:15,1.1852,1.18537,1.1852,1.18536,1.6,0.01
07/05/2021 4:00,1.18527,1.18527,1.18511,1.18517,-1,-0.01
07/05/2021 3:45,1.18546,1.18563,1.1853,1.18532,-1.4,-0.01
07/05/2021 3:30,1.18567,1.18567,1.1853,1.18544,-2.3,-0.02
07/05/2021 3:15,1.18565,1.1858,1.18561,1.18561,-0.4,0
07/05/2021 3:00,1.18535,1.18575,1.18535,1.18564,2.9,0.02
07/05/2021 2:45,1.18529,1.18534,1.18518,1.18534,0.5,0
07/05/2021 2:30,1.18535,1.18549,1.18523,1.18526,-0.9,-0.01
07/05/2021 2:15,1.18579,1.18579,1.18532,1.18535,-4.4,-0.04
07/05/2021 2:00,1.186,1.18601,1.18565,1.18578,-2.2,-0.02
07/05/2021 1:45,1.18603,1.18622,1.18586,1.186,-0.3,0
07/05/2021 1:30,1.1861,1.18617,1.18582,1.18602,-0.8,-0.01
07/05/2021 1:15,1.18538,1.18624,1.18536,1.18609,7.1,0.06
07/05/2021 1:00,1.18571,1.18582,1.18536,1.18537,-3.4,-0.03
07/05/2021 0:45,1.18603,1.18605,1.1856,1.18574,-2.9,-0.02
07/05/2021 0:30,1.1859,1.18607,1.18571,1.18603,1.3,0.01
07/05/2021 0:15,1.18576,1.1861,1.18574,1.18587,1.1,0.01
07/05/2021 0:00,1.18555,1.18582,1.18532,1.18573,1.8,0.02
